abbr;elev;year
vero_cham;1240;2019
anth_odor;1240;2019
briz_medi;1240;2019
care_cary;1240;2019
care_ferr;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_fusc;1240;2019
care_oval;1240;2019
care_pall;1240;2019
care_pani;1240;2019
care_sylv;1240;2019
cyno_cris;1240;2019
lotu_corn;1240;2019
nard_stri;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
pote_erec;1240;2019
thym_prae;1240;2019
trif_prat;1240;2019
agro_capi;1240;2019
care_cary;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_pall;1240;2019
care_pani;1240;2019
care_sylv;1240;2019
cyno_cris;1240;2019
fest_nigr;1240;2019
lotu_corn;1240;2019
nard_stri;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
pote_erec;1240;2019
thym_prae;1240;2019
trif_prat;1240;2019
agro_capi;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_oval;1240;2019
care_pall;1240;2019
care_pani;1240;2019
cyno_cris;1240;2019
lotu_corn;1240;2019
nard_stri;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
pote_aure;1240;2019
pote_erec;1240;2019
thym_prae;1240;2019
trif_prat;1240;2019
agro_capi;1423;2019
briz_medi;1423;2019
card_defl;1423;2019
care_cary;1423;2019
care_ferr;1423;2019
care_flac;1423;2019
care_flav;1423;2019
care_fusc;1423;2019
care_pall;1423;2019
care_semp;1423;2019
cyno_cris;1423;2019
fest_nigr;1423;2019
lotu_corn;1423;2019
nard_stri;1423;2019
plan_lanc;1423;2019
poa_alpi;1423;2019
poa_prat;1423;2019
pote_aure;1423;2019
pote_erec;1423;2019
thym_prae;1423;2019
trif_prat;1423;2019
bisc_laev;1423;2019
briz_medi;1423;2019
card_defl;1423;2019
care_cary;1423;2019
care_ferr;1423;2019
care_flac;1423;2019
care_orni;1423;2019
care_pani;1423;2019
caru_carv;1423;2019
dact_glom;1423;2019
desc_cesp;1423;2019
fest_prat;1423;2019
lotu_corn;1423;2019
plan_lanc;1423;2019
poa_alpi;1423;2019
pote_erec;1423;2019
trif_prat;1423;2019
agro_capi;1423;2019
briz_medi;1423;2019
care_cary;1423;2019
care_ferr;1423;2019
care_fusc;1423;2019
care_orni;1423;2019
care_pall;1423;2019
care_pani;1423;2019
care_sylv;1423;2019
caru_carv;1423;2019
cyno_cris;1423;2019
desc_cesp;1423;2019
fest_rubr;1423;2019
nard_stri;1423;2019
plan_lanc;1423;2019
poa_alpi;1423;2019
pote_aure;1423;2019
thym_prae;1423;2019
trif_prat;1423;2019
vero_cham;1423;2019
viol_bifl;1423;2019
anth_vuln;1423;2019
briz_medi;1423;2019
care_ferr;1423;2019
care_flac;1423;2019
care_orni;1423;2019
care_pall;1423;2019
care_pani;1423;2019
care_semp;1423;2019
cyno_cris;1423;2019
fest_rubr;1423;2019
lotu_corn;1423;2019
nard_stri;1423;2019
plan_medi;1423;2019
poa_alpi;1423;2019
pote_aure;1423;2019
pote_erec;1423;2019
thym_prae;1423;2019
briz_medi;1423;2019
care_digi;1423;2019
care_ferr;1423;2019
care_orni;1423;2019
care_pani;1423;2019
care_semp;1423;2019
cyno_cris;1423;2019
fest_nigr;1423;2019
lotu_corn;1423;2019
plan_lanc;1423;2019
poa_alpi;1423;2019
pote_aure;1423;2019
pote_erec;1423;2019
sesl_albi;1423;2019
thym_prae;1423;2019
trif_prat;1423;2019
agro_capi;1423;2019
anth_vuln;1423;2019
briz_medi;1423;2019
care_ferr;1423;2019
care_flac;1423;2019
care_fusc;1423;2019
care_orni;1423;2019
care_pani;1423;2019
care_semp;1423;2019
desc_cesp;1423;2019
fest_prat;1423;2019
fest_rubr;1423;2019
lotu_corn;1423;2019
plan_lanc;1423;2019
poa_alpi;1423;2019
pote_erec;1423;2019
trif_prat;1423;2019
bisc_laev;1423;2019
briz_medi;1423;2019
care_cary;1423;2019
care_flac;1423;2019
care_flav;1423;2019
care_fusc;1423;2019
care_pani;1423;2019
care_semp;1423;2019
caru_carv;1423;2019
cyno_cris;1423;2019
dact_glom;1423;2019
fest_nigr;1423;2019
fest_rubr;1423;2019
lotu_corn;1423;2019
plan_medi;1423;2019
poa_alpi;1423;2019
pote_erec;1423;2019
trif_prat;1423;2019
vero_cham;1423;2019
briz_medi;1423;2019
care_ferr;1423;2019
care_flac;1423;2019
care_flav;1423;2019
care_fusc;1423;2019
care_orni;1423;2019
care_pall;1423;2019
care_pani;1423;2019
care_semp;1423;2019
cyno_cris;1423;2019
desc_cesp;1423;2019
fest_nigr;1423;2019
fest_rubr;1423;2019
lotu_corn;1423;2019
nard_stri;1423;2019
plan_lanc;1423;2019
poa_alpi;1423;2019
poa_triv;1423;2019
pote_erec;1423;2019
thym_prae;1423;2019
trif_prat;1423;2019
briz_medi;1423;2019
care_ferr;1423;2019
care_flac;1423;2019
care_flav;1423;2019
care_fusc;1423;2019
care_pani;1423;2019
cyno_cris;1423;2019
dact_glom;1423;2019
desc_cesp;1423;2019
fest_nigr;1423;2019
lotu_corn;1423;2019
nard_stri;1423;2019
poa_alpi;1423;2019
pote_erec;1423;2019
vero_cham;1423;2019
agro_capi;1423;2019
briz_medi;1423;2019
care_cary;1423;2019
care_ferr;1423;2019
care_orni;1423;2019
care_pall;1423;2019
care_semp;1423;2019
desc_cesp;1423;2019
fest_rubr;1423;2019
lotu_corn;1423;2019
plan_lanc;1423;2019
plan_medi;1423;2019
pote_aure;1423;2019
pote_erec;1423;2019
trif_prat;1423;2019
anth_vuln;1770;2019
briz_medi;1770;2019
care_digi;1770;2019
care_ferr;1770;2019
care_orni;1770;2019
care_pall;1770;2019
care_semp;1770;2019
nard_stri;1770;2019
poa_alpi;1770;2019
pote_aure;1770;2019
pote_erec;1770;2019
sesl_albi;1770;2019
thym_prae;1770;2019
trif_prat;1770;2019
vacc_myrt;1770;2019
anth_odor;1770;2019
briz_medi;1770;2019
card_defl;1770;2019
care_ferr;1770;2019
care_pall;1770;2019
care_semp;1770;2019
dact_glom;1770;2019
desc_cesp;1770;2019
fest_rubr;1770;2019
lotu_corn;1770;2019
poa_alpi;1770;2019
pote_aure;1770;2019
pote_erec;1770;2019
sesl_albi;1770;2019
trif_repe;1770;2019
vero_cham;1770;2019
anth_vuln;1770;2019
briz_medi;1770;2019
card_defl;1770;2019
care_digi;1770;2019
care_ferr;1770;2019
care_orni;1770;2019
care_pall;1770;2019
care_semp;1770;2019
cyno_cris;1770;2019
desc_cesp;1770;2019
heli_numm;1770;2019
nard_stri;1770;2019
poa_alpi;1770;2019
pote_aure;1770;2019
pote_erec;1770;2019
sesl_albi;1770;2019
trif_prat;1770;2019
vacc_myrt;1770;2019
anth_odor;1770;2019
briz_medi;1770;2019
care_ferr;1770;2019
desc_cesp;1770;2019
fest_prat;1770;2019
gera_sylv;1770;2019
poa_alpi;1770;2019
pote_aure;1770;2019
trif_prat;1770;2019
viol_bifl;1770;2019
anth_vuln;1770;2019
bisc_laev;1770;2019
briz_medi;1770;2019
care_ferr;1770;2019
care_orni;1770;2019
care_semp;1770;2019
heli_numm;1770;2019
lotu_corn;1770;2019
nard_stri;1770;2019
pote_aure;1770;2019
pote_erec;1770;2019
sesl_albi;1770;2019
trif_prat;1770;2019
vacc_myrt;1770;2019
viol_bifl;1770;2019
anth_odor;1770;2019
anth_vuln;1770;2019
bisc_laev;1770;2019
briz_medi;1770;2019
card_defl;1770;2019
care_ferr;1770;2019
care_orni;1770;2019
care_semp;1770;2019
fest_rubr;1770;2019
heli_numm;1770;2019
lotu_corn;1770;2019
pote_aure;1770;2019
trif_prat;1770;2019
viol_bifl;1770;2019
anth_vuln;1770;2019
bisc_laev;1770;2019
briz_medi;1770;2019
care_ferr;1770;2019
care_semp;1770;2019
heli_numm;1770;2019
lotu_corn;1770;2019
pote_erec;1770;2019
sesl_albi;1770;2019
trif_prat;1770;2019
anth_odor;1770;2019
bisc_laev;1770;2019
briz_medi;1770;2019
card_defl;1770;2019
care_ferr;1770;2019
care_flac;1770;2019
care_orni;1770;2019
care_semp;1770;2019
desc_cesp;1770;2019
gera_sylv;1770;2019
heli_numm;1770;2019
poa_alpi;1770;2019
pote_aure;1770;2019
pote_erec;1770;2019
sesl_albi;1770;2019
thym_prae;1770;2019
trif_prat;1770;2019
vacc_myrt;1770;2019
viol_bifl;1770;2019
anth_vuln;1770;2019
bisc_laev;1770;2019
briz_medi;1770;2019
card_defl;1770;2019
care_ferr;1770;2019
care_orni;1770;2019
care_semp;1770;2019
heli_numm;1770;2019
lotu_corn;1770;2019
poa_alpi;1770;2019
pote_aure;1770;2019
pote_erec;1770;2019
sesl_albi;1770;2019
thym_prae;1770;2019
trif_prat;1770;2019
anth_vuln;1770;2019
bisc_laev;1770;2019
briz_medi;1770;2019
card_defl;1770;2019
care_ferr;1770;2019
care_orni;1770;2019
care_semp;1770;2019
heli_numm;1770;2019
lotu_corn;1770;2019
pote_aure;1770;2019
pote_erec;1770;2019
trif_prat;1770;2019
vacc_myrt;1770;2019
care_firm;2034;2019
drya_octo;2034;2019
fest_quad;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
fest_quad;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
fest_quad;2034;2019
viol_bifl;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
care_firm;2034;2019
fest_quad;2034;2019
sesl_albi;2034;2019
viol_bifl;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
fest_quad;2034;2019
sesl_albi;2034;2019
viol_bifl;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
fest_quad;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
fest_quad;2034;2019
care_firm;2034;2019
drya_octo;2034;2019
fest_quad;2034;2019
heli_alpe;2034;2019
sesl_albi;2034;2019
briz_medi;962;2019
caru_carv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_prat;962;2019
fest_rubr;962;2019
lath_prat;962;2019
plan_lanc;962;2019
poa_annu;962;2019
poa_prat;962;2019
poa_triv;962;2019
trif_prat;962;2019
vero_cham;962;2019
vici_crac;962;2019
anth_odor;962;2019
briz_medi;962;2019
care_flac;962;2019
care_flav;962;2019
care_pall;962;2019
care_sylv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_nigr;962;2019
fest_prat;962;2019
fest_rubr;962;2019
lotu_corn;962;2019
phle_prat;962;2019
plan_lanc;962;2019
poa_annu;962;2019
trif_prat;962;2019
trif_repe;962;2019
vero_cham;962;2019
care_flac;962;2019
care_sylv;962;2019
caru_carv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_prat;962;2019
fest_rubr;962;2019
plan_lanc;962;2019
poa_triv;962;2019
prim_elat;962;2019
trif_prat;962;2019
trif_repe;962;2019
vero_cham;962;2019
agro_capi;962;2019
anth_odor;962;2019
care_flac;962;2019
care_oval;962;2019
care_sylv;962;2019
caru_carv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_prat;962;2019
fest_rubr;962;2019
lath_prat;962;2019
lotu_corn;962;2019
plan_lanc;962;2019
plan_medi;962;2019
poa_annu;962;2019
poa_prat;962;2019
pote_erec;962;2019
prim_elat;962;2019
rume_acet;962;2019
trif_prat;962;2019
trif_repe;962;2019
vero_cham;962;2019
anth_odor;962;2019
briz_medi;962;2019
care_flac;962;2019
care_flav;962;2019
care_oval;962;2019
care_pall;962;2019
care_sylv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_prat;962;2019
fest_rubr;962;2019
plan_lanc;962;2019
plan_medi;962;2019
poa_annu;962;2019
prim_elat;962;2019
trif_prat;962;2019
vero_cham;962;2019
anth_odor;962;2019
care_flac;962;2019
care_pani;962;2019
care_sylv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_nigr;962;2019
fest_prat;962;2019
fest_rubr;962;2019
phle_prat;962;2019
plan_lanc;962;2019
plan_medi;962;2019
poa_annu;962;2019
sesl_albi;962;2019
trif_prat;962;2019
trif_repe;962;2019
vero_cham;962;2019
anth_odor;962;2019
briz_medi;962;2019
care_flac;962;2019
care_orni;962;2019
caru_carv;962;2019
dact_glom;962;2019
fest_prat;962;2019
fest_rubr;962;2019
lotu_corn;962;2019
plan_lanc;962;2019
pote_erec;962;2019
vero_cham;962;2019
agro_capi;962;2019
anth_odor;962;2019
briz_medi;962;2019
care_flac;962;2019
care_orni;962;2019
care_sylv;962;2019
caru_carv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_prat;962;2019
fest_rubr;962;2019
lotu_corn;962;2019
plan_lanc;962;2019
pote_erec;962;2019
sesl_albi;962;2019
trif_prat;962;2019
trif_repe;962;2019
vero_cham;962;2019
anth_odor;962;2019
briz_medi;962;2019
care_cary;962;2019
care_flac;962;2019
care_flav;962;2019
care_orni;962;2019
care_sylv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_rubr;962;2019
frag_vesc;962;2019
orig_vulg;962;2019
plan_lanc;962;2019
pote_erec;962;2019
prim_elat;962;2019
rume_acet;962;2019
sesl_albi;962;2019
trif_prat;962;2019
trif_repe;962;2019
vero_cham;962;2019
agro_capi;962;2019
anth_odor;962;2019
briz_medi;962;2019
care_flac;962;2019
care_flav;962;2019
care_sylv;962;2019
cyno_cris;962;2019
dact_glom;962;2019
fest_nigr;962;2019
fest_prat;962;2019
fest_rubr;962;2019
lotu_corn;962;2019
plan_lanc;962;2019
plan_medi;962;2019
poa_annu;962;2019
poa_prat;962;2019
prim_elat;962;2019
rume_acet;962;2019
trif_prat;962;2019
trif_repe;962;2019
vero_cham;962;2019
anth_odor;1139;2019
care_flac;1139;2019
care_orni;1139;2019
care_sylv;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
frag_vesc;1139;2019
lotu_corn;1139;2019
orig_vulg;1139;2019
phle_prat;1139;2019
plan_lanc;1139;2019
poa_prat;1139;2019
rume_acet;1139;2019
trif_prat;1139;2019
trif_repe;1139;2019
vero_cham;1139;2019
agro_capi;1139;2019
anth_odor;1139;2019
care_flac;1139;2019
care_orni;1139;2019
care_pani;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
lotu_corn;1139;2019
orig_vulg;1139;2019
plan_lanc;1139;2019
pote_erec;1139;2019
rume_acet;1139;2019
sesl_albi;1139;2019
thym_pule;1139;2019
trif_prat;1139;2019
trif_repe;1139;2019
vero_cham;1139;2019
anth_odor;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
lotu_corn;1139;2019
orig_vulg;1139;2019
phle_prat;1139;2019
plan_lanc;1139;2019
plan_medi;1139;2019
poa_alpi;1139;2019
poa_prat;1139;2019
poa_triv;1139;2019
pote_aure;1139;2019
rume_acet;1139;2019
trif_prat;1139;2019
trif_repe;1139;2019
vero_cham;1139;2019
anth_odor;1139;2019
anth_vuln;1139;2019
care_cary;1139;2019
care_flac;1139;2019
care_orni;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
lotu_corn;1139;2019
orig_vulg;1139;2019
plan_lanc;1139;2019
pote_erec;1139;2019
thym_pule;1139;2019
trif_prat;1139;2019
trif_repe;1139;2019
vero_cham;1139;2019
anth_odor;1139;2019
care_flac;1139;2019
care_orni;1139;2019
care_sylv;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
frag_vesc;1139;2019
lotu_corn;1139;2019
orig_vulg;1139;2019
phle_prat;1139;2019
plan_lanc;1139;2019
plan_medi;1139;2019
poa_prat;1139;2019
pote_erec;1139;2019
rume_acet;1139;2019
thym_pule;1139;2019
trif_prat;1139;2019
vacc_myrt;1139;2019
anth_odor;1139;2019
anth_vuln;1139;2019
care_cary;1139;2019
care_flac;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_nigr;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
lotu_corn;1139;2019
plan_lanc;1139;2019
plan_medi;1139;2019
pote_erec;1139;2019
thym_pule;1139;2019
trif_prat;1139;2019
trif_repe;1139;2019
vero_cham;1139;2019
anth_odor;1139;2019
anth_vuln;1139;2019
briz_medi;1139;2019
care_digi;1139;2019
care_flac;1139;2019
care_orni;1139;2019
care_pall;1139;2019
caru_carv;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
lotu_corn;1139;2019
orig_vulg;1139;2019
phle_prat;1139;2019
plan_lanc;1139;2019
pote_erec;1139;2019
thym_pule;1139;2019
trif_prat;1139;2019
vero_cham;1139;2019
anth_odor;1139;2019
care_flac;1139;2019
care_sylv;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
frag_vesc;1139;2019
orig_vulg;1139;2019
phle_prat;1139;2019
plan_lanc;1139;2019
poa_triv;1139;2019
pote_erec;1139;2019
rume_acet;1139;2019
vacc_myrt;1139;2019
vero_cham;1139;2019
anth_odor;1139;2019
arrh_elat;1139;2019
care_cary;1139;2019
care_flac;1139;2019
care_orni;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
lotu_corn;1139;2019
orig_vulg;1139;2019
plan_lanc;1139;2019
plan_medi;1139;2019
poa_prat;1139;2019
rume_acet;1139;2019
trif_prat;1139;2019
trif_repe;1139;2019
vero_cham;1139;2019
anth_odor;1139;2019
care_flac;1139;2019
care_orni;1139;2019
care_sylv;1139;2019
caru_carv;1139;2019
cyno_cris;1139;2019
dact_glom;1139;2019
fest_prat;1139;2019
fest_rubr;1139;2019
frag_vesc;1139;2019
lotu_corn;1139;2019
phle_prat;1139;2019
plan_lanc;1139;2019
poa_annu;1139;2019
poa_triv;1139;2019
rume_acet;1139;2019
trif_repe;1139;2019
vero_cham;1139;2019
agro_capi;1418;2019
anth_odor;1418;2019
care_orni;1418;2019
care_pall;1418;2019
fest_nigr;1418;2019
frag_vesc;1418;2019
gera_sylv;1418;2019
pote_aure;1418;2019
pote_erec;1418;2019
thym_prae;1418;2019
trif_prat;1418;2019
vacc_myrt;1418;2019
vero_cham;1418;2019
agro_capi;1418;2019
card_defl;1418;2019
care_orni;1418;2019
care_pall;1418;2019
care_sylv;1418;2019
cyno_cris;1418;2019
dact_glom;1418;2019
fest_nigr;1418;2019
fest_rubr;1418;2019
frag_vesc;1418;2019
gera_sylv;1418;2019
lotu_corn;1418;2019
plan_lanc;1418;2019
pote_aure;1418;2019
pote_erec;1418;2019
trif_prat;1418;2019
trif_repe;1418;2019
vacc_myrt;1418;2019
vero_cham;1418;2019
agro_capi;1418;2019
cala_vari;1418;2019
card_defl;1418;2019
care_digi;1418;2019
care_oval;1418;2019
care_sylv;1418;2019
dact_glom;1418;2019
fest_nigr;1418;2019
frag_vesc;1418;2019
gera_sylv;1418;2019
lotu_corn;1418;2019
plan_lanc;1418;2019
poa_triv;1418;2019
pote_aure;1418;2019
thym_prae;1418;2019
trif_prat;1418;2019
vero_cham;1418;2019
care_orni;1418;2019
care_sylv;1418;2019
dact_glom;1418;2019
desc_cesp;1418;2019
fest_nigr;1418;2019
fest_rubr;1418;2019
frag_vesc;1418;2019
gera_sylv;1418;2019
lotu_corn;1418;2019
plan_medi;1418;2019
poa_prat;1418;2019
rume_acet;1418;2019
trif_repe;1418;2019
vacc_myrt;1418;2019
vero_cham;1418;2019
viol_bifl;1418;2019
anth_odor;1418;2019
care_orni;1418;2019
care_pall;1418;2019
care_sylv;1418;2019
dact_glom;1418;2019
fest_nigr;1418;2019
fest_rubr;1418;2019
frag_vesc;1418;2019
gera_sylv;1418;2019
nard_stri;1418;2019
phle_prat;1418;2019
poa_alpi;1418;2019
pote_aure;1418;2019
trif_prat;1418;2019
vacc_myrt;1418;2019
vero_cham;1418;2019
anth_odor;1418;2019
card_defl;1418;2019
care_digi;1418;2019
cyno_cris;1418;2019
dact_glom;1418;2019
desc_cesp;1418;2019
fest_nigr;1418;2019
fest_rubr;1418;2019
frag_vesc;1418;2019
gera_sylv;1418;2019
lotu_corn;1418;2019
plan_lanc;1418;2019
poa_alpi;1418;2019
poa_prat;1418;2019
poa_triv;1418;2019
pote_aure;1418;2019
trif_prat;1418;2019
trif_repe;1418;2019
vacc_myrt;1418;2019
vero_cham;1418;2019
anth_odor;1418;2019
care_flav;1418;2019
care_orni;1418;2019
care_pall;1418;2019
care_sylv;1418;2019
cyno_cris;1418;2019
dact_glom;1418;2019
fest_nigr;1418;2019
fest_prat;1418;2019
fest_rubr;1418;2019
lotu_corn;1418;2019
phle_prat;1418;2019
plan_lanc;1418;2019
poa_alpi;1418;2019
pote_aure;1418;2019
prim_elat;1418;2019
trif_prat;1418;2019
trif_repe;1418;2019
vero_cham;1418;2019
agro_capi;1418;2019
briz_medi;1418;2019
care_flac;1418;2019
care_flav;1418;2019
care_pall;1418;2019
cyno_cris;1418;2019
dact_glom;1418;2019
desc_cesp;1418;2019
fest_nigr;1418;2019
fest_prat;1418;2019
fest_rubr;1418;2019
frag_vesc;1418;2019
glob_cord;1418;2019
lotu_corn;1418;2019
plan_lanc;1418;2019
plan_medi;1418;2019
poa_alpi;1418;2019
pote_aure;1418;2019
pote_erec;1418;2019
trif_prat;1418;2019
trif_repe;1418;2019
vero_cham;1418;2019
agro_capi;1418;2019
briz_medi;1418;2019
care_ferr;1418;2019
care_flac;1418;2019
care_flav;1418;2019
care_orni;1418;2019
care_oval;1418;2019
care_pall;1418;2019
care_sylv;1418;2019
cyno_cris;1418;2019
dact_glom;1418;2019
fest_nigr;1418;2019
fest_prat;1418;2019
fest_rubr;1418;2019
frag_vesc;1418;2019
lotu_corn;1418;2019
phle_prat;1418;2019
plan_lanc;1418;2019
plan_medi;1418;2019
poa_alpi;1418;2019
pote_erec;1418;2019
vacc_myrt;1418;2019
vero_cham;1418;2019
briz_medi;1418;2019
cala_vari;1418;2019
care_orni;1418;2019
care_oval;1418;2019
care_pall;1418;2019
cyno_cris;1418;2019
dact_glom;1418;2019
fest_nigr;1418;2019
fest_rubr;1418;2019
frag_vesc;1418;2019
gera_sylv;1418;2019
lotu_corn;1418;2019
pote_aure;1418;2019
pote_erec;1418;2019
prim_elat;1418;2019
trif_prat;1418;2019
trif_repe;1418;2019
vacc_myrt;1418;2019
vero_cham;1418;2019
care_ferr;1654;2019
care_semp;1654;2019
desc_cesp;1654;2019
sesl_albi;1654;2019
trif_prat;1654;2019
viol_bifl;1654;2019
care_ferr;1654;2019
desc_cesp;1654;2019
lotu_corn;1654;2019
sesl_albi;1654;2019
vacc_myrt;1654;2019
viol_bifl;1654;2019
care_ferr;1654;2019
care_semp;1654;2019
desc_cesp;1654;2019
sesl_albi;1654;2019
vacc_myrt;1654;2019
viol_bifl;1654;2019
bisc_laev;1654;2019
briz_medi;1654;2019
care_ferr;1654;2019
care_semp;1654;2019
desc_cesp;1654;2019
lotu_corn;1654;2019
sesl_albi;1654;2019
trif_prat;1654;2019
vacc_myrt;1654;2019
viol_bifl;1654;2019
care_ferr;1654;2019
care_semp;1654;2019
desc_cesp;1654;2019
lotu_corn;1654;2019
pote_aure;1654;2019
sesl_albi;1654;2019
vacc_myrt;1654;2019
viol_bifl;1654;2019
care_ferr;1654;2019
care_semp;1654;2019
desc_cesp;1654;2019
lotu_corn;1654;2019
sesl_albi;1654;2019
trif_prat;1654;2019
vacc_myrt;1654;2019
viol_bifl;1654;2019
care_ferr;1654;2019
care_semp;1654;2019
desc_cesp;1654;2019
pote_aure;1654;2019
sesl_albi;1654;2019
trif_prat;1654;2019
viol_bifl;1654;2019
care_ferr;1654;2019
care_semp;1654;2019
vacc_myrt;1654;2019
viol_bifl;1654;2019
bisc_laev;1654;2019
care_semp;1654;2019
lotu_corn;1654;2019
nard_stri;1654;2019
pote_aure;1654;2019
sesl_albi;1654;2019
vacc_myrt;1654;2019
cala_vari;1654;2019
care_ferr;1654;2019
care_semp;1654;2019
desc_cesp;1654;2019
pote_aure;1654;2019
sesl_albi;1654;2019
vacc_myrt;1654;2019
viol_bifl;1654;2019
card_defl;1812;2019
care_ferr;1812;2019
care_semp;1812;2019
fest_prat;1812;2019
lotu_corn;1812;2019
viol_bifl;1812;2019
card_defl;1812;2019
care_ferr;1812;2019
care_semp;1812;2019
gera_sylv;1812;2019
lotu_corn;1812;2019
pote_aure;1812;2019
sesl_albi;1812;2019
viol_bifl;1812;2019
care_ferr;1812;2019
care_semp;1812;2019
dact_glom;1812;2019
desc_cesp;1812;2019
fest_prat;1812;2019
gera_sylv;1812;2019
lotu_corn;1812;2019
trif_prat;1812;2019
vero_cham;1812;2019
viol_bifl;1812;2019
card_defl;1812;2019
care_ferr;1812;2019
care_semp;1812;2019
dact_glom;1812;2019
gera_sylv;1812;2019
lotu_corn;1812;2019
pote_aure;1812;2019
trif_prat;1812;2019
viol_bifl;1812;2019
care_ferr;1812;2019
desc_cesp;1812;2019
gera_sylv;1812;2019
lotu_corn;1812;2019
vacc_myrt;1812;2019
viol_bifl;1812;2019
care_ferr;1812;2019
dact_glom;1812;2019
desc_cesp;1812;2019
fest_prat;1812;2019
gera_sylv;1812;2019
vero_cham;1812;2019
viol_bifl;1812;2019
anth_odor;1812;2019
briz_medi;1812;2019
care_ferr;1812;2019
care_semp;1812;2019
dact_glom;1812;2019
gera_sylv;1812;2019
lotu_corn;1812;2019
pote_aure;1812;2019
vacc_myrt;1812;2019
viol_bifl;1812;2019
anth_vuln;1812;2019
card_defl;1812;2019
care_ferr;1812;2019
care_orni;1812;2019
care_semp;1812;2019
desc_cesp;1812;2019
fest_rubr;1812;2019
gera_sylv;1812;2019
heli_numm;1812;2019
lotu_corn;1812;2019
pote_aure;1812;2019
viol_bifl;1812;2019
card_defl;1812;2019
care_ferr;1812;2019
care_semp;1812;2019
dact_glom;1812;2019
gera_sylv;1812;2019
lotu_corn;1812;2019
pote_aure;1812;2019
pote_erec;1812;2019
trif_prat;1812;2019
viol_bifl;1812;2019
card_defl;1812;2019
care_ferr;1812;2019
care_semp;1812;2019
heli_numm;1812;2019
lotu_corn;1812;2019
pote_aure;1812;2019
pote_erec;1812;2019
trif_prat;1812;2019
viol_bifl;1812;2019
